company_id,name,revenue_eur,website_domain,country,contact_owner
IT02264370848,R.N. MOTORS S.P.A.,38822040,rnmotors.concessionaria.renault.it,IT,N/A
IT02265970422,UNION COSMETICS SOCIETA' A RESPONSABILITA' LIMITATA,38820903,unioncosmetics.it,IT,N/A
IT08010260969,PUBLICIS MEDIA ITALY S.R.L.,38819933,vivaki.com,IT,N/A
IT01868810928,MAFFEI SARDA SILICATI S.P.A.,38816606,mineraliindustriali.it,IT,N/A
IT00798850152,FB GROUP S.P.A.,38813487,sifteberti.it,IT,N/A
IT00210200242,BVR BANCA BANCHE VENETE RIUNITE CREDITO COOPERATIVO DI SCHIO PEDEMONTE ROANA E VESTENANOVA,38813000,bancaaltovicentino.it,IT,N/A
IT00494660244,GPS BAGS S.P.A.,38809418,gpsbags.com,IT,N/A
IT13289600150,I.F.D. S.R.L.,38801926,internationalfashiondiffusion.it,IT,N/A
IT03513810543,C.M.L. S.R.L.,38800406,cmlpali.it,IT,N/A
IT03098550373,FEREXPERT - S.P.A.,38799002,tuttoferramenta.it,IT,N/A
IT00858460157,EDWARDS S.R.L.,38790966,bocedwards.com,IT,N/A
IT05270801003,HDP SPA,38790724,holdingdp.it,IT,N/A
IT02090940178,MAN SOCKS ITALIA SRL,38784153,thinkpink.it,IT,N/A
IT00141910927,M.A. GRENDI DAL 1828 S.P.A. SOCIETA' BENEFIT,38781732,grendi.it,IT,N/A
IT00073410284,SAPISELCO SRL,38781148,sapiselco.com,IT,N/A
IT12867260155,UR HOLDING S.P.A.,38777000,ur-home.com,IT,N/A
IT01301710933,ARBLU S.R.L.,38776401,arblu.it,IT,N/A
IT02844740247,C.G.M. GRUPPI ELETTROGENI S.R.L.,38772112,cgmitalia.it,IT,N/A
IT04412800262,STAM S.P.A.,38771690,stam.it,IT,N/A
IT02188520544,TEST S.R.L.,38769342,test-italy.com,IT,N/A
IT01079320329,GRUPPO EURIS S.P.A.,38764897,sireb.mobimentum.it,IT,N/A
IT04143140269,BORGO MOLINO VIGNE E VINI S.R.L.,38759485,terrenardin.it,IT,N/A
IT00265680728,AS LABRUNA S.R.L.,38756714,aslabruna.com,IT,N/A
IT02328320300,ENEX S.R.L.,38747704,enex.it,IT,N/A
IT00330810276,MARINA DI VENEZIA - SOCIETA' PER AZIONI,38747427,marinadivenezia.it,IT,N/A
IT01062730492,FAVILLINI PHARMACEUTICAL PACKAGING GROUP S.P.A.,38742430,favillini.it,IT,N/A
IT02357290424,E18E S.R.L.,38738133,elis.it,IT,N/A
IT00980240048,COOPERATIVA COMMERCIALIZZAZIONE PRODOTTI ALLEVAMENTO SOCIETA' COOPERATIVA AGRICOLA IN SIGLA COMPRAL SOC.COOP.AGR.,38737727,compral.it,IT,N/A
IT02486950161,REA DALMINE S.P.A.,38734000,readalmine.greenthesisgroup.com,IT,N/A
IT03134460108,CAUVIN AGRICOLTURA S.P.A.,38732049,cauvinmetals.it,IT,N/A
IT02624120875,AUTOVIA S.R.L.,38727811,gruppopuglisi.com,IT,N/A
IT01671120408,NRG S.R.L.,38726422,grupponrg.it,IT,N/A
IT07487800638,AMITEL S.R.L.,38724106,gruppocarbone.it,IT,N/A
IT04906121001,FMC AGRO ITALIA S.R.L.,38723832,ag.fmc.com,IT,N/A
IT04348720618,EURO ALIMENTARI SRL,38721089,,IT,N/A
IT02881260588,"BANFI SOCIETA' AGRICOLA S.R.L.POTRANNO ESSERE UTILIZZATE AI FINI DELLA ESTERIORIZZAZIONE DEI PRODOTTI AZIENDALI,E SOLO A QUESTI FINI, LE SEGUENTI DENOMINAZIONI PLACIDO SOCIETA' AGRICOLA - SRL O,QUALO",38709919,banfi.it,IT,N/A
IT02948090879,D.S. SERVICE S.R.L.,38705994,dscssrl.com,IT,N/A
IT02003830284,FERCART S.R.L.,38705733,fercart.com,IT,N/A
IT04671930966,MONCLICK S.R.L. IN LIQUIDAZIONE,38703739,monclick.it,IT,N/A
IT02383541204,CENACCHI INTERNATIONAL S.R.L.,38703644,cenacchiinternational.it,IT,N/A
IT02779290242,NATURELLO S.P.A.,38700596,naturello.eu,IT,N/A
IT07108060968,L.C.M. INDUSTRIALE S.R.L.,38699158,lcmindustriale.it,IT,N/A
IT02035260203,M. PAVANI SEGNALAMENTO FERROVIARIO S.R.L.,38693130,mpavani.com,IT,N/A
IT01155720814,TENUTA DI DONNAFUGATA S.R.L. SOCIETA' AGRICOLA - AZIENDA AGRICOLA DONNAFUGATA S.R.L. - DONNAFUGATA S.R.L. SOCIETA' AGRICOLA - T.D. - S.R.L. SOCI ETA' AGRICOLA - A.V.D. S.R.L. SOCIETA' AGRICOLA,38687320,donnafugata.it,IT,N/A
IT06563740015,AGC AUTOMOTIVE ITALIA S.R.L.,38680331,agc-glass.eu,IT,N/A
IT04304100268,FLO.IT SRL,38680295,apf.it,IT,N/A
IT01852390184,ALM.ECO S.R.L.,38676840,alm-eco.it,IT,N/A
IT02047620303,A&T 2000 S.P.A.,38672901,aet2000.it,IT,N/A
IT01545440388,AUTOMASTER UNO S.P.A.,38672679,automaster-toyota.it,IT,N/A
IT07075130158,ITALGREEN S.P.A.,38668919,italgreen.org,IT,N/A
IT05332670263,EKALAB S.R.L.,38665258,ekalab.com,IT,N/A
IT01163140336,VALTIDONE SALUMI S.P.A.,38657942,valtidonesalumi.it,IT,N/A
IT02468910969,F.I.R.M.A. ITALIA SPA,38645513,firmaitalia.it,IT,N/A
IT00173560335,CONSORZIO DI AUTOTRASPORTATORI DELLA VAL D'ARDA SOC.COOP. A R.L. OPPURE COP.A.V. S.C.R.L.,38644358,copavnucleare.it,IT,N/A
IT03329180792,ELLEDUEGI S.R.L.,38644234,detershop.it,IT,N/A
IT14555471003,MA GROUP S.P.A.,38636726,magroupspa.com,IT,N/A
IT03308640782,CHIAPPETTA MOTORI S.R.L.,38636392,gruppochiappetta.concessionaria.dacia.it,IT,N/A
IT04032720981,VERONA MOTORI S.R.L.,38635519,veronamotori.landrover.it,IT,N/A
IT04371620248,ARMES S.P.A.,38633337,armes.it,IT,N/A
IT01795501202,BANCA CREDIFARMA S.P.A.,38623000,farbanca.it,IT,N/A
IT02683610139,ALBERTO ASPESI & C. S.P.A.,38611154,aspesi.com,IT,N/A
IT02100810965,PAOLA LENTI S.R.L.,38607643,paolalenti.it,IT,N/A
IT05182290634,LA NUOVA MECCANICA NAVALE S.R.L.,38604529,studiolembo.com,IT,N/A
IT00977330257,O.R.V. MANUFACTURING S.P.A.,38591888,peruzzoindustries.com,IT,N/A
IT04401150984,LELIT ITALY S.R.L.,38589734,lelit.com,IT,N/A
IT07884510962,CODYECO S.P.A.,38588123,codyeco.com,IT,N/A
IT02787970124,NUTRITION & SANTE' ITALIA S.P.A.,38585476,cereal.it,IT,N/A
IT02487980787,SAN VINCENZO DI FERNANDO ROTA S.R.L.,38576393,sanvincenzosalumi.it,IT,N/A
IT01329320244,AL24 SRL,38576118,alpetrans.com,IT,N/A
IT07676940153,FERRING S.P.A.,38573809,ferring.it,IT,N/A
IT09202870151,PELLONI AUTO S.P.A.,38569982,pelloniauto.it,IT,N/A
IT02501480871,O.P. LA DELIZIOSA SOCIETA' COOPERATIVA AGRICOLA,38562436,sicilioficodindia.com,IT,N/A
IT04571101007,BURLANDI FRANCO S.R.L.,38561888,burlandi.it,IT,N/A
IT04747151001,FRATELLI NAVARRA S.R.L.,38561287,fratellinavarra.it,IT,N/A
IT00774220321,NIKES S.R.L.,38560732,,IT,N/A
IT00908620164,VIPIEMME S.P.A.,38554803,vipiemme.it,IT,N/A
IT02019160163,PROCHIMICA NOVARESE S.P.A.,38551757,prochimicanovarese.it,IT,N/A
IT00241040443,VI.PA. S.R.L.,38547789,vipa.it,IT,N/A
IT04100400409,VERNOCCHI.ZERO S.R.L.,38538822,vernocchi.com,IT,N/A
IT08803811218,MAGIF S.R.L.,38532903,magif.it,IT,N/A
IT00709820096,"LIGURIA DIESEL S.R.L. SOCIETA' A RESPONSABILITA' LIMITATA , SIGLABILE LIGURIA DIESEL S.R.L.",38530668,liguriadiesel.it,IT,N/A
IT03073530234,LESO ELETTRODOMESTICI S.R.L.,38529790,lesofferte.it,IT,N/A
IT00119690295,CASA DI CURA PRIVATA S.M. MADDALENA S.P.A.,38529704,polife.it,IT,N/A
IT01633930613,SIDER DI PIETRO S.P.A.,38528395,siderdipietro.it,IT,N/A
IT00228690236,HM.CLAUSE ITALIA S.P.A.,38526663,hmclause.com,IT,N/A
IT02138950411,SAB S.P.A.,38525102,tubi.net,IT,N/A
IT03158700637,SIDEROM S.P.A.,38520104,sidenor.gr,IT,N/A
IT01325360426,NEW ENERGY S.R.L.,38518136,metanogpl.it,IT,N/A
IT02691870287,SOCIETA' AGRICOLA SERRAMARINA S.R.L.,38514836,oasi-serramarina.it,IT,N/A
IT03312890266,ASENDIA ITALY S.R.L.,38511307,asendship.it,IT,N/A
IT12147270966,METRIKA TERZA S.R.L.,38508549,metrikasgr.com,IT,N/A
IT02506980966,CASTIGLIONI S.R.L.,38508534,castiglionisrl.it,IT,N/A
IT02563810064,PATELEC CERRINA S.R.L.,38505718,patelec.eu,IT,N/A
IT02590350159,ROSSELLA S.P.A.,38503634,rossella.it,IT,N/A
IT03963710128,IMPACT FORMULATORS GROUP S.P.A.,38501495,,IT,N/A
IT00423480482,BERTOLOTTI SOC. PER AZ. -IMPIANTI PER L'INDUSTRIA SIDERURGICA E MINERARIA,38500883,bertolottispa.com,IT,N/A
IT01513220671,ITALPREFABBRICATI S.P.A. INDUSTRIA ITALIANA DI PREFABBRICATI,38500014,rdbita.it,IT,N/A
IT00578720062,INTERNATIONAL TIN PLATE S.R.L. SIGLABILE IN I.T.P. S.R.L.,38497715,internationaltinplate.com,IT,N/A
IT01928010683,EI ENERGIA S.P.A.,38493815,societaenergiaitalia.com,IT,N/A
IT01306960475,RUSTICI S.P.A.,38490384,rusticispa.com,IT,N/A
IT12908470151,OPTOPRIM S.R.L.,38486377,optoprim.it,IT,N/A
IT00941030801,SCUBIDU' S.R.L.,38482241,shoponline.universobimbo.com,IT,N/A
IT03766310969,AFFABA & FERRARI S.R.L.,38481204,affabaferrari.com,IT,N/A
IT03538751201,DIGITAIL S.R.L.,38480723,e-coop.it,IT,N/A
IT02263110229,GRIMONT E.P.C.M. S.R.L.,38480308,grimontepcm.com,IT,N/A
IT00183820471,SENSI VIGNE & VINI S.R.L. ED IN FORMA ABBREVIATA VIN.SEN. - V.S. - S.V.V. - SE.VI.,38475098,sensivini.com,IT,N/A
IT07311000157,MONTI & RUSSO DIGITAL SRL IN BREVE MR DIGITAL SRL,38468881,business.mrdigital.it,IT,N/A
IT04080020169,MAFLON S.P.A.,38466723,maflon.com,IT,N/A
IT05006160872,ZOETIS MANUFACTURING ITALIA S.R.L.,38465595,zoetis.it,IT,N/A
IT02485500355,KRAMP S.R.L.,38461863,kramp.com,IT,N/A
IT01424360160,SER CAR RISTORAZIONE COLLETTIVA SRL,38460197,sercar.it,IT,N/A
IT03944860265,H-FARM S.P.A.,38459000,h-farm.com,IT,N/A
IT02015800978,NIGRO & C. COSTRUZIONI S.R.L.,38453671,nigrocostruzioni.it,IT,N/A
IT01391580931,MOBILI FIVER S.R.L.,38450818,mobilifiver.com,IT,N/A
IT08986810011,PIERGIANNI BERSANO & FIGLI S.R.L.,38450475,bersanocarlo.com,IT,N/A
IT02468290362,"CEDEM CONSORZIO EDILE ELETTRO MECCANICO SOCIETA' CONSORTILE A R.L., ABBREVIABILE IN CEDEM S.C. A R.L.",38449437,cedem.it,IT,N/A
IT02346630342,PARMA INFRASTRUTTURE S.P.A.,38448583,osservatorionazionaleappalti.it,IT,N/A
IT02113190363,I.R. ITALIANA RIPROGRAFIA S.R.L.,38444141,itrip.it,IT,N/A
IT02878770128,SECONDA STRADA S.R.L.,38436964,abbigliamentosecondastrada.com,IT,N/A
IT14918981003,FORMASAL DISTRIBUZIONE S.R.L.,38436882,formasal.com,IT,N/A
IT02495130011,IPAS - S.P.A.,38431275,ipas.it,IT,N/A
IT03843840962,NOBEL SPORT ITALIA S.R.L.,38429503,nobelsport.it,IT,N/A
IT02563110598,VETRECO S.R.L.,38423478,vetreco.it,IT,N/A
IT03791221009,CALDANI IRRIGAZIONE - SOCIETA A RESPONSABILITA LIMITATA,38423143,caldaniirrigazione.it,IT,N/A
IT04108500135,TURRI S.R.L.,38422796,turri.it,IT,N/A
IT03529690244,SPORT COMMERCE ITALIA S.R.L.,38418387,sportcommercialeitalia.it,IT,N/A
IT03371910179,MEYER EUROPE SRL,38417388,meyer.com,IT,N/A
IT12319781006,ANTARES ENERGIA S.P.A.,38412866,antaresenergia.it,IT,N/A
IT00273620633,RENDELIN S.P.A.,38411940,rendelin.it,IT,N/A
IT01979830666,INGENIUM SOCIETA' A RESPONSABILITA' LIMITATA,38409861,ingeniumservizi.com,IT,N/A
IT02019360615,ICIMENDUE S.R.L.,38408351,icimen.com,IT,N/A
IT01466740386,TECNOLOGIE INDUSTRIALI & AMBIENTALI S.P.A. O IN FORMA ABBREVIATA TI&A S.P.A.,38406630,tia.it,IT,N/A
IT10961760153,IMBALLI S.P.A.,38406618,imballi.com,IT,N/A
IT00586280679,CENTRO CARNE S.R.L.,38401613,centrocarne.com,IT,N/A
IT00166690271,RENE' CAOVILLA S.P.A.,38396072,caovilla.com,IT,N/A
IT02280760204,COOPERATIVA ZOOTECNICA MANTOVANA - COZOMAN SOCIETA' COOPERATIVA AGRICOLA,38393355,,IT,N/A
IT00124880501,CONCERIA INCAS SOCIETA' PER AZIONI,38384671,iniziativeconciarieassociate.it,IT,N/A
IT01138120512,MS ARREDAMENTI S.R.L.,38382535,msarredamenti.com,IT,N/A
IT07432950728,DIMARNO GROUP SOCIETA' A RESPONSABILITA' LIMITATA,38368848,polar.dimarno.it,IT,N/A
IT00102010444,CONSERVIERA ADRIATICA S.P.A.,38365130,conservieraitalia.it,IT,N/A
IT01333760427,VIS INDUSTRIE ALIMENTARI S.P.A.,38363861,visindustrie.com,IT,N/A
IT09119460013,DOLCERIA ALBA S.P.A.,38360577,dolceria-alba-spa-09119460013.quantofattura.com,IT,N/A
IT13263491006,CRICKETS INVESTMENT S.R.L.,38357578,,IT,N/A
IT87007530170,GARDA UNO S.P.A.,38356752,portaledelgarda.it,IT,N/A
IT16253461004,REDEN SOLAR ITALY S.R.L.,38351341,,IT,N/A
IT02747170302,CAFFARO GREEN CHEMICALS S.R.L.,38351285,caffaroindustrie.com,IT,N/A
IT06963450488,ALPHA GENERAL CONTRACTOR SOCIETA' A RESPONSABILITA' LIMITATA,38347241,alphagc.it,IT,N/A
IT10159301000,GRUPPO APOLLONJ GHETTI SRL,38345185,autogiapponese.com,IT,N/A
IT03155161205,NUOVA R.F.M. RECUPERO FERRO E METALLO S.R.L.,38342917,nuovarfm.com,IT,N/A
IT00936570159,YOKOGAWA ITALIA S.R.L.,38342000,it.yokogawa.com,IT,N/A
IT01319210181,PARBORIZ S.P.A.,38338710,parboriz.it,IT,N/A
IT01813170923,LAI AUTOMOBILI S.R.L.,38336679,laiautomobili.com,IT,N/A
IT01852180908,REPARO S.R.L.,38316723,latteriedisardegna.com,IT,N/A
IT13168980152,M-I STADIO S.R.L.,38315900,sansirostadium.com,IT,N/A
IT00258900653,BANCA DI CREDITO COOPERATIVO CAMPANIA CENTRO CASSA RURALE ED ARTIGIANA,38315000,bancacampaniacentro.it,IT,N/A
IT00420560237,CLINICA SAN FRANCESCO S.R.L. - CASA DI CURA PRIVATA -,38312506,clinicasanfrancesco.it,IT,N/A
IT04875190151,TRAFILERIA CARLO CASATI - S.P.A.,38309836,trafileriacasati.com,IT,N/A
IT13102450155,MUTUIONLINE S.P.A.,38309648,mutui.segugio.it,IT,N/A
IT01273920353,F.LLI BONACINI SOCIETA' PER AZIONI,38305974,bonaciniauto.it,IT,N/A
IT02080610641,METALLURGICA IRPINA S.P.A.,38303145,metallurgicairpinagroup.com,IT,N/A
IT01598840666,FRESIA RE S.P.A.,38301971,gruppofresia.it,IT,N/A
IT01476690415,ROTOTEC S.P.A.,38293507,rototec.it,IT,N/A
IT03882500238,STORTI S.P.A.,38293429,storti.com,IT,N/A
IT01145720544,CVR S.P.A.,38291991,cvr-italy.com,IT,N/A
IT01748880489,CASSETTI GIOIELLI S.R.L.,38286241,cassetti.it,IT,N/A
IT02652831203,TOWA PHARMACEUTICAL S.P.A.,38282000,towapharmaceutical.it,IT,N/A
IT02622370654,SALERNO CONTAINER TERMINAL - S.P.A. - (S.C.T. - S.P.A.),38281225,salernocontainerterminal.com,IT,N/A
IT01132750017,PRAXI S.P.A.,38279942,praxi.praxi,IT,N/A
IT02831630161,PLANETEL S.P.A,38276000,planetel.it,IT,N/A
IT07196390962,INNOVAD ITALIA S.P.A.,38270110,addco.it,IT,N/A
IT00179660501,BANCA DI PISA E FORNACETTE CREDITO COOPERATIVO SCPA,38270000,bccfornacette.it,IT,N/A
IT04514470980,FURNIT GROUP S.R.L.,38265935,,IT,N/A
IT03578460481,MICROTEX COMPOSITES S.R.L.,38263374,microtexcomposites.com,IT,N/A
IT03310040179,GARDA PLAST SPA,38256580,gardaplast.it,IT,N/A
IT00688380013,ISTITUTO DI RICERCHE BIOMEDICHE ANTOINE MARXER RBM S.P.A. - SI- GLABILE RBM,38252543,merk.de,IT,N/A
IT02065460236,RECA ITALIA S.R.L.,38252293,reca.com,IT,N/A
IT00277700191,LATTERIA PIZZIGHETTONESE SOCIETA' AGRICOLA COOPERATIVA,38251850,latteriapizzighettone.it,IT,N/A
IT02689470926,SER.LU. COSTRUZIONI S.R.L.,38251239,serlucostruzioni.it,IT,N/A
IT13444130150,JINDAL NYLON FILMS S.R.L.,38249563,cfp-flex.it,IT,N/A
IT02340850789,MORFU' S.R.L.,38247741,morfusrl.it,IT,N/A
IT01717110231,BISCOTTIFICIO VERONA S.R.L.,38246019,biscottificioverona.com,IT,N/A
IT00342200128,TICINOPLAST S.P.A.,38245412,ticinoplast.com,IT,N/A
IT00723030672,LISCIANIGIOCHI S.P.A.,38244181,liscianigroup.com,IT,N/A
IT03133870984,FUTURA SOCIETA' A RESPONSABILITA' LIMITATA,38235473,lafutura.it,IT,N/A
IT04610620272,CONSORZIO RETRAINING,38232026,,IT,N/A
IT03481200982,LAGRANGE 12 S.R.L.,38225428,lagrange12.it,IT,N/A
IT09567771002,GSG S.R.L.,38222779,gsginternational.com,IT,N/A
IT01727100404,BALDININI - S.R.L.,38221808,shoesmyway.baldinini-shop.com,IT,N/A
IT07764040965,LA PATRIA S.P.A.,38220000,lapatria.it,IT,N/A
IT07977230015,SKYLOGIC S.P.A.,38217297,skylogic.it,IT,N/A
IT11518800013,ARMONIA TEKLOG SRL,38217019,,IT,N/A
IT04778640963,G & P COSMETICS S.R.L.,38213316,ilovesensus.it,IT,N/A
IT00280140179,A. GANDOLA & C. S.P.A.,38212667,gandola.it,IT,N/A
IT13089440153,FARMIGEA S.P.A.,38208032,farmigea.it,IT,N/A
IT02915130047,ALPI DEL MARE SUINI SRL,38207615,alpidelmaresuini.com,IT,N/A
IT01894190287,B&C S.R.L.,38204799,bcprodottichimici.it,IT,N/A
IT02054090242,AUTOMATISMI BENINCA' - S.P.A.,38202382,beninca.com,IT,N/A
IT00879230944,AL DISCOUNT S.P.A.,38195080,aldiscount.it,IT,N/A
IT00287590301,CORTE S.P.A.,38195025,corte-spa.com,IT,N/A
IT00145760468,HENRAUX - S.P.A.,38191899,henraux.it,IT,N/A
IT10112180962,SANGRAF ITALY S.R.L.,38191721,sangrafitaly.com,IT,N/A
IT00163020506,ECOFOR SERVICE S.P.A.,38186037,ecoforservice.it,IT,N/A
IT02376130270,PEDAVENA CENTER S.R.L.,38180931,,IT,N/A
IT03491040659,ECOILS S.R.L.,38177895,ecoils.it,IT,N/A
IT11780320153,INVENTA CPM S.R.L.,38174764,cpm-int.com,IT,N/A
IT00499690014,RIDIX S.P.A. RAPPRESENTANZE MACCHINE UTENSILI - TECNOLOGIE PER LAVORAZIONI MECCANICHE ABBREVIABILE RIDIX S.P.A.,38174460,ridix.it,IT,N/A
IT04267200246,CONSORZIO ENERGY PAPER SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,38163772,,IT,N/A
IT00424850543,COOPROGETTI SOCIETA' COOPERATIVA,38162923,cooprogetti.it,IT,N/A
IT03874580230,CARTONSTRONG ITALIA S.R.L.,38162697,pro-gestspa.it,IT,N/A
IT08169740969,BEAUTY AND LUXURY S.P.A.,38161358,beautyandluxury.it,IT,N/A
IT00215070236,SITTA S.R.L.,38161150,sittasrl.it,IT,N/A
IT02089630178,GENERAL - FOOD S.P.A.,38161011,generalfood.it,IT,N/A
IT01784610972,COFIL S.R.L.,38160029,filaticofil.com,IT,N/A
IT10249190967,ARROW GLOBAL ITALIA S.R.L.,38156000,arrowglobal.net,IT,N/A
IT14432481001,COPACK S.R.L.,38155677,copackonline.com,IT,N/A
IT04954470656,U.S. SALERNITANA 1919 - SOCIETA' A RESPONSABILITA' LIMITATA,38153000,eshop.salernitana.it,IT,N/A
IT01790611204,MEDIPASS S.P.A.,38148000,ergeagroup.com,IT,N/A
IT08052430967,UNIVEX S.R.L.,38145475,univexsrl.com,IT,N/A
IT12250651002,LA SESSOLA SERVICE S.R.L.,38144358,marriott.com,IT,N/A
IT02553950987,TOYO EUROPE SRL,38139649,toyo-europe.com,IT,N/A
IT01285840052,TCN VEHICLES DIVISION SRL,38137676,tcnsrl.com,IT,N/A
IT03852640162,PERSICO MARINE S.R.L.,38136527,persicomarine.com,IT,N/A
IT00153380340,RICCOBONI S.P.A.,38136055,riccoboniholding.com,IT,N/A
IT07494470581,WESTERN UNION RETAIL SERVICES ITALY S.R.L.,38132000,ir.westernunion.com,IT,N/A
IT00181230046,VIGLIETTA MATTEO S.P.A. ABBREVIABILE IN VIGLIETTA S.P.A.,38131512,sfa.viglietta.com,IT,N/A
IT01264220169,F.A.I.P. - S.R.L.,38131281,faip.it,IT,N/A
IT03740930718,APOD SOCIETA' COOPERATIVA AGRICOLA PER AZIONI,38130980,opapod.it,IT,N/A
IT00053050951,CONGLOMERATI BITUMINOSI SOCIETA'A RESPONSABILITA' LIMITATA,38124527,conglomerati-bituminosi.it,IT,N/A
IT02956971218,FRANZESE RAFFAELE SRL,38112022,franzesedistribuzione.com,IT,N/A
IT11347321009,RTR II S.R.L.,38111930,rtrenergy.it,IT,N/A
IT02356890505,TM WAGEN FIRENZE S.R.L.,38111698,suzukifirenze.com,IT,N/A
IT03195370402,GEPLAST PANELS S.R.L.,38110309,geplastpanels.it,IT,N/A
IT07947361007,VALORITALIA SOCIETA' PER LA CERTIFICAZIONE DELLE QUALITA' E DELLE PRODUZIONI VITIVINICOLE E AGROALIMENTARI ITALIANE S.R.L.,38105750,valoritalia.it,IT,N/A
IT03414060545,MONDIA S.R.L.,38100215,mondia.com,IT,N/A
IT01162860512,NERI ROMUALDO S.R.L.,38099298,neriromualdo.it,IT,N/A
IT02141870374,CIFO S.R.L.,38095000,cifo.it,IT,N/A
IT08010180159,MIRETTI S.R.L.,38092794,miretti.org,IT,N/A
IT02389600160,EXTRAL TECHNOLOGY S.R.L.,38091727,extraltechnology.it,IT,N/A
IT04091960288,ZAINO FOODSERVICE S.R.L.,38086161,zainofood.it,IT,N/A
IT13088861003,REGES S.R.L.,38081175,grandeimpero.com,IT,N/A
IT03642980969,AGGREKO ITALIA S.R.L.,38078284,aggreko.com,IT,N/A
IT00133520924,SANT'ANTONIO SOCIETA' PER AZIONI,38076381,casadicurasantantonio.it,IT,N/A
IT02315840609,AQUAPROX ITALIA S.R.L.,38072730,aquaprox-italia.com,IT,N/A
IT02205010263,SICONIO INTERNATIONAL SRL,38071400,,IT,N/A
IT05956200488,TJX ITALY MERCHANTS S.R.L.,38070990,,IT,N/A
IT00490350188,DANILO DEGIORGI & C. - S.R.L.,38069510,latuauto.it,IT,N/A
IT01751250216,AIR TORQUE S.P.A.,38068249,airtorque.it,IT,N/A
IT01967170513,LIFE PET CARE S.R.L.,38067975,lifenatural.it,IT,N/A
IT02084110200,OSPEDALE SAN PELLEGRINO S.R.L.,38063264,mantovasalus.it,IT,N/A
IT02571991203,URIACH ITALY S.R.L.,38060932,aquilea.com,IT,N/A
IT03860190283,NOVOFERM SCHIEVANO S.R.L.,38046225,novoferm.it,IT,N/A
IT01337590184,NUOVA S.M.I. S.R.L.,38043956,nuovasmi.it,IT,N/A
IT04940050265,BONES S.R.L.,38040585,,IT,N/A
IT05070880017,POSTALCOOP S.R.L.,38039513,postalcoop.it,IT,N/A
IT01703870210,AUTOTEST SUEDTIROL SRL,38039000,autotest.it,IT,N/A
IT00262320724,PASTIFICIO RISCOSSA F.LLI MASTROMAURO S.P.A.,38030954,riscossa.it,IT,N/A
IT00752330324,SAMER SEAPORTS & TERMINALS - SOCIETA' A RESPONSABILITA' LIMITATA,38027094,samerseaports.com,IT,N/A
IT02080070804,CANALE S.R.L.,38026414,canalegroup.it,IT,N/A
IT00692920150,POMPETRAVAINI S.P.A.,38025757,pompetravaini.com,IT,N/A
IT02008790236,EUROFORMAGGI E C. SPA,38023482,euroformaggi.it,IT,N/A
IT02553240066,GLOBAL ORO S.R.L.,38019017,globalorosrl.com,IT,N/A
IT08098351219,SOCIETA' ECOLOGICA LA RINASCITA S.R.L.,38014830,,IT,N/A
IT01834600833,PLASTITALIA S.P.A,38014382,plastitaliaspa.fr,IT,N/A
IT00503010241,FONTI DI POSINA S.P.A.,38012824,lissa.it,IT,N/A
IT01084730199,ELCOS - S.R.L.,38006693,elcospowergenerators.com,IT,N/A
IT07551650968,VALMARKET G.D.O. SRL,37998377,carrefour.it,IT,N/A
IT07386430636,"ERREZETAUNO S.R.L. , IN SIGLA RZ1 S.R.L.",37988478,royalcontinental.it,IT,N/A
IT00995780228,CANTINA VINI ARMANI A. - TERRE DOMINICI SOCIETA' A RESPONSABILITA' LIMITATA IN SIGLA CANTINA VINI ARMANI A. S.R.L. E TERRE DOMINICI S.R.L.,37987533,ascendumwine.it,IT,N/A
IT14270581003,DC S.R.L.,37983833,prymacancelleria.it,IT,N/A
IT02353630359,NUOVOCORSO S.P.A.,37979977,nuovocorso.it,IT,N/A
IT06575871212,CAMPANIA MATERIALI ELETTRICI GENERALI - CA.M.E.G. S.P.A.,37979506,camegspa.it,IT,N/A
IT02044830517,DELLA CAMERA ARREDAMENTI S.R.L.,37979039,dellacamera.it,IT,N/A
IT00234350692,AUTOSTAR S.P.A.,37974559,fordautostar.it,IT,N/A
IT09521941212,ESSECI ITALIA S.P.A.,37972562,essecispa.it,IT,N/A
IT06906360828,RETAIL ORIZZONTE S.R.L.,37965791,lorizzontesrl.it,IT,N/A
IT01939300032,BAKERY S.P.A.,37964976,bakery-spa.it,IT,N/A
IT02418860066,GMET S.R.L.,37963743,gmetsrl.com,IT,N/A
IT01647720992,ENERGETICA S.P.A.,37961663,italiaenergetica.com,IT,N/A
IT02822160822,ELENKA -S.P.A.-,37959380,elenka.eu,IT,N/A
IT00768900151,O.M.V. OFFICINE METALLURGICHE VENTURA S.P.A.,37958977,omvventura.it,IT,N/A
IT01691340150,MOTTA S.R.L.,37955322,mottabarlassina.it,IT,N/A
IT05084120012,AIRGREEN - S.R.L. SIGLABILE AIRGREEN,37954023,airgreen.it,IT,N/A
IT02457190300,ADRIA PLM S.P.A.,37953499,lattonedil.it,IT,N/A
IT00700390263,CESAR ARREDAMENTI S.P.A.,37953004,cesarnet.it,IT,N/A
IT01937820833,A.M.A.M. AZIENDA MERIDIONALE ACQUE MESSINA S.P.A.,37951917,amam.it,IT,N/A
IT00451180103,AUTOVEICOLI ERZELLI SOCIETA' PER AZIONI,37946533,autoveicolierzelli.com,IT,N/A
