alert_id,company_id,company_name,trigger_id,trigger_name,contact_owner,source,article_url,published_at,dedupe_key,created_at,status
ed31f5f7-e841-4bed-a4cd-f09c9de895c9,IT08245890010,MASERATI S.P.A.,t001,Acquisizione,N/A,GN Company | IT08245890010,https://news.google.com/rss/articles/CBMi8gFBVV95cUxPR1pGdm90bWpiMXdqR3NRTTFHVHhoRXk1S0JyV0VIY3NObkVualdmTjBLV3hHVF81b3dYTzBReGgxSkxoaDh2ZXJFUC15MXVVdVl0eUxYMktPS0VYUjRRQjFfZXNyUWdwT3lOQXliVnR4bGkyUDVJNUE1NklSR0tlT0h5ZTh4QXpVSm9aanpqaEx3NWFVTWs5N0NmNGNxSjE2eVFDVjhwNS1kNEc2ZEtlcXF5c2tEdnprQlMtcndqY3VTd0trS0Noa1hXNjV3MFhySDdDN0JqMWZ1MWdOWGF4anZOZWJKb09JZkdqdkJPN3hXUQ?oc=5,2022-07-14T07:00:00+00:00,IT08245890010|t001|2022-07-14|maserati motorcycles in the early 50 s fabbrica candele accumulatori maserati s p a acquired motorcycle manufacturer italmoto and introduced a range of small motorcycles under the famous marque the operation was run by ida orsi who s brother adolfo facebook,2026-02-07T22:51:35.754594+00:00,sent
11a49823-18a3-4aa7-8a08-d614f64078f0,IT02051011209,OPERA,t001,Acquisizione,N/A,GN Company | IT08245890010,https://news.google.com/rss/articles/CBMi8gFBVV95cUxPR1pGdm90bWpiMXdqR3NRTTFHVHhoRXk1S0JyV0VIY3NObkVualdmTjBLV3hHVF81b3dYTzBReGgxSkxoaDh2ZXJFUC15MXVVdVl0eUxYMktPS0VYUjRRQjFfZXNyUWdwT3lOQXliVnR4bGkyUDVJNUE1NklSR0tlT0h5ZTh4QXpVSm9aanpqaEx3NWFVTWs5N0NmNGNxSjE2eVFDVjhwNS1kNEc2ZEtlcXF5c2tEdnprQlMtcndqY3VTd0trS0Noa1hXNjV3MFhySDdDN0JqMWZ1MWdOWGF4anZOZWJKb09JZkdqdkJPN3hXUQ?oc=5,2022-07-14T07:00:00+00:00,IT02051011209|t001|2022-07-14|maserati motorcycles in the early 50 s fabbrica candele accumulatori maserati s p a acquired motorcycle manufacturer italmoto and introduced a range of small motorcycles under the famous marque the operation was run by ida orsi who s brother adolfo facebook,2026-02-07T22:51:35.754594+00:00,sent
ae1a9d3c-2edf-4506-9d07-b332db8d31ba,IT00869580159,HEINEKEN ITALIA SPA,t002,Cambio CEO,N/A,GN Company | IT00869580159,https://news.google.com/rss/articles/CBMihwFBVV95cUxORVZsTWp1NGphN1hOLUs5RXlaNGxFRmNXTGk4TjdJcVlkazhMZ1Y4alFOZmpxRU10WEtTZ3hxNTl5VVowaVRXa0R4TjUzOHFGdkw3LTNOV2Rsd2RickpmTDZCXzZDdWN5Z3A1RkU3Y2ViVGw5NkNrN3lTRlZBZ0ZtUXFWenZJSDA?oc=5,2020-04-16T07:00:00+00:00,IT00869580159|t002|2020-04-16|wietse mutters è il nuovo amministratore delegato di heineken italia heinekenitalia it,2026-02-07T22:51:35.754594+00:00,sent
7d47bd21-8c78-4c46-851d-b75d938a97f9,IT10546970962,WHITE BRIDGE INVESTMENTS II S.P.A.,t001,Acquisizione,N/A,GN Company | IT10546970962,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQNmdJbGRnNEV3SEZHY0EyTWdSbFJaZkY3Z3dMSFJQSWcybnduVmwzSHpfaVZkZ041ZHJLYVp0aGc2VUdBd3NJSUpmMkdyZEFwY3dlZ0ZQSXYwRVdOMzcyWkU3c2Zic3RfMVcxcWIzZkE1Vml5VTRNeXRaMWNyXy1SRkFGM3BsNk5BTWt1Mmg1V2hkeTJGX3Z0VS0zaGNzT3RpZVZIcGs5X3p2NWFZTEFjYzNEdzdZOHVjOEtDa0VieWVZYzVOZnVZQldPSnJSZ2JVakR4WjBDSW9OOW5VQVNnYQ?oc=5,2023-03-08T08:00:00+00:00,IT10546970962|t001|2023-03-08|giovannelli e associati con white bridge investments ii s p a nell acquisizione di una quota di maggioranza di tikedo s r l giovannelli e associati,2026-02-07T22:51:35.754594+00:00,sent
a24bd655-491c-489b-8c4b-a63a846749db,IT04458230408,TIKEDO S.R.L.,t001,Acquisizione,N/A,GN Company | IT10546970962,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQNmdJbGRnNEV3SEZHY0EyTWdSbFJaZkY3Z3dMSFJQSWcybnduVmwzSHpfaVZkZ041ZHJLYVp0aGc2VUdBd3NJSUpmMkdyZEFwY3dlZ0ZQSXYwRVdOMzcyWkU3c2Zic3RfMVcxcWIzZkE1Vml5VTRNeXRaMWNyXy1SRkFGM3BsNk5BTWt1Mmg1V2hkeTJGX3Z0VS0zaGNzT3RpZVZIcGs5X3p2NWFZTEFjYzNEdzdZOHVjOEtDa0VieWVZYzVOZnVZQldPSnJSZ2JVakR4WjBDSW9OOW5VQVNnYQ?oc=5,2023-03-08T08:00:00+00:00,IT04458230408|t001|2023-03-08|giovannelli e associati con white bridge investments ii s p a nell acquisizione di una quota di maggioranza di tikedo s r l giovannelli e associati,2026-02-07T22:51:35.754594+00:00,sent
c1eed471-2403-4644-9ca8-85b30ddd9866,IT10546970962,WHITE BRIDGE INVESTMENTS II S.P.A.,t004,Partnership,N/A,GN Company | IT10546970962,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOS3hob0g4S3VfMmRrNVRhUVRNVGRUSGp6bWpKQzU5UWpRbkJfRjMyMC1yWV81Ykp3d0dEeUJ2N1hEZUNFalhkLXhNMTY5djFHUndScGpCYVRCNlFEUVppNU5CUWVfaC1uRUVlVlI3Q1p2Y0hCNTVWRU5WdGc4cWptRGxrdWhZVlotYlNKTzNxQkg2RVEyZTNieFFTTHBHTk9WMWpDSk9XOF8tek1lRTRXbUt4cjRUeThqb0dYTUdsNGZVUQ?oc=5,2024-01-08T08:00:00+00:00,IT10546970962|t004|2024-01-08|veralab e peninsula capital entrano in una partnership strategica vitale co com,2026-02-07T22:51:35.754594+00:00,sent
78c411dc-72a9-49ba-93c4-824f598df305,IT12705870157,VITALE & CO. S.P.A.,t004,Partnership,N/A,GN Company | IT10546970962,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOS3hob0g4S3VfMmRrNVRhUVRNVGRUSGp6bWpKQzU5UWpRbkJfRjMyMC1yWV81Ykp3d0dEeUJ2N1hEZUNFalhkLXhNMTY5djFHUndScGpCYVRCNlFEUVppNU5CUWVfaC1uRUVlVlI3Q1p2Y0hCNTVWRU5WdGc4cWptRGxrdWhZVlotYlNKTzNxQkg2RVEyZTNieFFTTHBHTk9WMWpDSk9XOF8tek1lRTRXbUt4cjRUeThqb0dYTUdsNGZVUQ?oc=5,2024-01-08T08:00:00+00:00,IT12705870157|t004|2024-01-08|veralab e peninsula capital entrano in una partnership strategica vitale co com,2026-02-07T22:51:35.754594+00:00,sent
887e146a-8d73-4c53-ad07-cfc5c71453a7,IT10546970962,WHITE BRIDGE INVESTMENTS II S.P.A.,t001,Acquisizione,N/A,GN Company | IT10546970962,https://news.google.com/rss/articles/CBMipAFBVV95cUxNeVJONlZBbDlGdVRRTTJDWmJrRXZPQTJ0b2tDTHpFT2lTNFdJNjlQcUFUay1RUGJVMGRBUmMtME9mbUVhMzB1Mkg2QVdoOFBEaHFUcFJqR3ZvYVVtY1lkMGFrZ09PUy1ibDEyMW1wYkdCRjhVYzBQMnlsWXNvVkdoQUlOQk43bUJ3d3JhRTZjcDhIajJQTGNDRUVTZUVHMnM1V1U4Xw?oc=5,2023-09-08T07:00:00+00:00,IT10546970962|t001|2023-09-08|cereal docks annuncia l acquisizione di molino favero vitale co com,2026-02-07T22:51:35.754594+00:00,sent
e3a6e83c-2675-480b-88a5-1d2268f1b306,IT12705870157,VITALE & CO. S.P.A.,t001,Acquisizione,N/A,GN Company | IT10546970962,https://news.google.com/rss/articles/CBMipAFBVV95cUxNeVJONlZBbDlGdVRRTTJDWmJrRXZPQTJ0b2tDTHpFT2lTNFdJNjlQcUFUay1RUGJVMGRBUmMtME9mbUVhMzB1Mkg2QVdoOFBEaHFUcFJqR3ZvYVVtY1lkMGFrZ09PUy1ibDEyMW1wYkdCRjhVYzBQMnlsWXNvVkdoQUlOQk43bUJ3d3JhRTZjcDhIajJQTGNDRUVTZUVHMnM1V1U4Xw?oc=5,2023-09-08T07:00:00+00:00,IT12705870157|t001|2023-09-08|cereal docks annuncia l acquisizione di molino favero vitale co com,2026-02-07T22:51:35.754594+00:00,sent
f127dfcd-11c1-4211-affa-705b39411463,IT10546970962,WHITE BRIDGE INVESTMENTS II S.P.A.,t001,Acquisizione,N/A,GN Company | IT10546970962,https://news.google.com/rss/articles/CBMiigFBVV95cUxPc2FlS0VxdmRNbEthWlRUVUJtdEpKblZsWG1QNURKdWZyTXhuWE1sRjdVOUFBak4weHF1TEV1Z2RZR3p0MFdWWWxUR3RNUGFNM1FabTNFdHZ5MWx2a1FBa01DMEZJUkN4MG9mMGJmeWVmYmwxLVQ3UDFKS3FETXNlRUU1REp5VXJjemc?oc=5,2022-06-06T07:00:00+00:00,IT10546970962|t001|2022-06-06|sottoscritto contratto per l acquisizione del 51 di edizioni star comics vitale co com,2026-02-07T22:51:35.754594+00:00,sent
cbd626dd-ca8b-43bb-9b15-90c633444941,IT12705870157,VITALE & CO. S.P.A.,t001,Acquisizione,N/A,GN Company | IT10546970962,https://news.google.com/rss/articles/CBMiigFBVV95cUxPc2FlS0VxdmRNbEthWlRUVUJtdEpKblZsWG1QNURKdWZyTXhuWE1sRjdVOUFBak4weHF1TEV1Z2RZR3p0MFdWWWxUR3RNUGFNM1FabTNFdHZ5MWx2a1FBa01DMEZJUkN4MG9mMGJmeWVmYmwxLVQ3UDFKS3FETXNlRUU1REp5VXJjemc?oc=5,2022-06-06T07:00:00+00:00,IT12705870157|t001|2022-06-06|sottoscritto contratto per l acquisizione del 51 di edizioni star comics vitale co com,2026-02-07T22:51:35.754594+00:00,sent
c2d7be14-074d-466b-8f85-91444057de09,IT04349061004,HDI ASSICURAZIONI SPA,t002,Cambio CEO,N/A,GN Company | IT04349061004,https://news.google.com/rss/articles/CBMinwFBVV95cUxNaXg5ZDJDR1VZeDloeHpqYmVqSHRWelpoOW9jT3JLSURlQlVOcUMxb0V3WVozdmRVTFRzbDVENXZhUmQtRjVVMG8tM3JQLV9BT1pUVUR5VjdoRWNhMDd4blo0QlJ2bk04MFBhTnZMdVk2ZU1LLVhMclozN1BZbXY5bHlKd0Nnc21UdXJCM0M3MkU3RGRWNktIT2lRRjkyWms?oc=5,2025-07-28T09:19:17+00:00,IT04349061004|t002|2025-07-28|comitato finanza alm e sostenibilita hdi assicurazioni spa regolamento a propone all amministratore delegato e direttore hdiassicurazioni it,2026-02-07T22:51:35.754594+00:00,sent
631afbb8-6b92-404f-a1d3-e27f9267d364,IT02058910874,KOS S.P.A.,t001,Acquisizione,N/A,GN Company | IT02058910874,https://news.google.com/rss/articles/CBMilgFBVV95cUxNVnVhMVpmdjlzY3FnZkV2WXlqUGVsQmtlQjVpWENGWFpuanNYOGFOYlNIMEk1MjE5UTlmUkxQOEh2Z1VCWDRIVFVOcUcwYmZxcEZCSHo4SXVKRUNsWmhqT0daLVF4aURxd0QtSHRNa1M3YzRDZHMtNFFrNEprNk1vTHk5ZGxkYUp3czZHRmhzbE5ZTkQ3Tnc?oc=5,2026-01-29T11:02:20+00:00,IT02058910874|t001|2026-01-29|perfezionata l acquisizione del 40 23 di kos s p a cir compagnie industriali riunite,2026-02-07T22:51:35.754594+00:00,sent
5dfb1614-f2f0-4bd9-b660-ef5e8ce2e568,IT01220100885,ERGON S.P.A,t002,Cambio CEO,N/A,GN Company | IT01220100885,https://news.google.com/rss/articles/CBMitAFBVV95cUxNZDF3UWUtazdOakNYNEZqSjhoTFdoUTZYWjJoUy1uYzVKS3M2cWVEd2FHVW5tQ0NORVhZTWdmSWxKczg2b3dZY1R0ZXFiRkRYV1BISzZSWXBiNGFqMG51R2pQU3F3dzZYWDFSLUpnU1ZUbm56RWpYLVp6akJMMXFfb2JrZWp0RnZZY2JFRGdBdHhhamJFWTJYUFpSZGk5YUFpVDh1NmxqLS1vaGlpM2ZOalFoZ3E?oc=5,2021-08-09T07:00:00+00:00,IT01220100885|t002|2021-08-09|nuovo cda in casa ergon paolo canzonieri presidente e marco sgarioto amministratore delegato ergon s p a,2026-02-07T22:51:35.754594+00:00,sent
72920c2a-d2b0-4bfc-8278-ccfbde5f35de,IT13621711004,RCH S.P.A.,t004,Partnership,N/A,GN Company | IT13621711004,https://news.google.com/rss/articles/CBMid0FVX3lxTFBFQngxSXowR3V6U2pheXJjQmJReGVqZlhBYlUwMjJSblA5b3RsRzZhUGZxLVh2Q1NUajZ1MG5lX1ZpQW8tdGR6NnFKa3JnQ0R5S1Nwa0t2Znc1YjdLUHA3NHh4NTNoSkNKclVxWW5FeTk0LXZCeGNj?oc=5,2024-11-27T16:00:02+00:00,IT13621711004|t004|2024-11-27|nasce rch pay in partnership con worldline per pagamenti in negozio sempre più integrati e digitali rch s p a,2026-02-07T22:51:35.754594+00:00,sent
04563112-919e-49ed-be8a-95b43011db4f,IT01033470251,RCH S.P.A.,t004,Partnership,N/A,GN Company | IT13621711004,https://news.google.com/rss/articles/CBMid0FVX3lxTFBFQngxSXowR3V6U2pheXJjQmJReGVqZlhBYlUwMjJSblA5b3RsRzZhUGZxLVh2Q1NUajZ1MG5lX1ZpQW8tdGR6NnFKa3JnQ0R5S1Nwa0t2Znc1YjdLUHA3NHh4NTNoSkNKclVxWW5FeTk0LXZCeGNj?oc=5,2024-11-27T16:00:02+00:00,IT01033470251|t004|2024-11-27|nasce rch pay in partnership con worldline per pagamenti in negozio sempre più integrati e digitali rch s p a,2026-02-07T22:51:35.754594+00:00,sent
9fc55262-1668-4907-9903-4c5019d6b11c,IT13621711004,RCH S.P.A.,t008,Apertura Stabilimento,N/A,GN Company | IT13621711004,https://news.google.com/rss/articles/CBMia0FVX3lxTE83RDZPNUl5SERkcmphRUgwc013Q29uY2xMZzJlOXkxbWkwQ2xFcVVCeHFpOEs4T0JWNV9CTTlqaWltZmhRTWk5VTdiVHNvSUt4cHJlSjJnVVBmZUliUENQZ0NaZWJHT2ltc21j?oc=5,2018-02-06T08:00:00+00:00,IT13621711004|t008|2018-02-06|rch group apre un nuovo stabilimento di produzione in vietnam rch s p a,2026-02-07T22:51:35.754594+00:00,sent
8b6ce9af-a4c7-487f-b746-f300d6b0c8ca,IT01033470251,RCH S.P.A.,t008,Apertura Stabilimento,N/A,GN Company | IT13621711004,https://news.google.com/rss/articles/CBMia0FVX3lxTE83RDZPNUl5SERkcmphRUgwc013Q29uY2xMZzJlOXkxbWkwQ2xFcVVCeHFpOEs4T0JWNV9CTTlqaWltZmhRTWk5VTdiVHNvSUt4cHJlSjJnVVBmZUliUENQZ0NaZWJHT2ltc21j?oc=5,2018-02-06T08:00:00+00:00,IT01033470251|t008|2018-02-06|rch group apre un nuovo stabilimento di produzione in vietnam rch s p a,2026-02-07T22:51:35.754594+00:00,sent
e1bf77ce-4285-4498-a893-55251a3f45f9,IT01101540761,MA S.R.L.,t002,Cambio CEO,N/A,GN Company | IT00292250636,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBsckV2LVFIWV81cTgxMUxPUUtaRWJObVFMcEowWmF6Y3NyNFllRkpjQ3pGdkVlRWZwdElVWDFzQU9BLXFOZm1CaVNxZWRKano2YTM4?oc=5,2018-07-16T11:23:37+00:00,IT01101540761|t002|2018-07-16|tutti i distributori logus pharma s r l,2026-02-07T22:51:35.754594+00:00,sent
c5144d72-a6af-4273-8713-87f17f1f4cfe,BR06164056000168,MA S.R.L.,t002,Cambio CEO,N/A,GN Company | IT00292250636,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBsckV2LVFIWV81cTgxMUxPUUtaRWJObVFMcEowWmF6Y3NyNFllRkpjQ3pGdkVlRWZwdElVWDFzQU9BLXFOZm1CaVNxZWRKano2YTM4?oc=5,2018-07-16T11:23:37+00:00,BR06164056000168|t002|2018-07-16|tutti i distributori logus pharma s r l,2026-02-07T22:51:35.754594+00:00,sent
73f9ff4b-95d5-4a26-b393-5f82b1dc4e8f,IT00292250636,FARVIMA MEDICINALI S.P.A.,t002,Cambio CEO,N/A,GN Company | IT00292250636,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5rZTc2dkhqUS1odFdYT2hoM0QteU1fZHo1R2N6NnozZTRfYWZEYXhYeUxvbDc3UjNEakU3dDAyNkRranJ1UFpnR1BaTVFyOHNNQXc?oc=5,2024-09-26T07:00:00+00:00,IT00292250636|t002|2024-09-26|mirko de falco ceo di farvima medicinali s p a è stato premiato in occasione della terza tappa del roadshow di ey italy tenutosi ieri nella cornice di villa doria d angri a napoli 𝑝𝑒𝑟 𝑙 𝑖𝑚𝑝𝑙𝑒𝑚𝑒𝑛𝑡𝑎𝑧𝑖𝑜𝑛𝑒 𝑑𝑖 𝑎𝑣𝑎𝑛𝑧𝑎𝑡𝑒 𝑠𝑜𝑙𝑢𝑧𝑖𝑜𝑛𝑖 𝑑𝑖𝑔𝑖𝑡 instagram com,2026-02-07T22:51:35.754594+00:00,sent
9e1efc52-9041-4fd8-a827-24eee954390b,IT01872610611,PROMA S.P.A.,t001,Acquisizione,N/A,GN Company | IT01872610611,https://news.google.com/rss/articles/CBMiVkFVX3lxTE04T2k5aHNrYldVNWozbzlicUZqOS1KMFdiQlRULWMzaEljY2VHNE5WYjEtMU9LZ0RWckJENVpWcllFV1BwRFVKam5iSUZBQWN0S1FBZmxR?oc=5,2024-12-16T18:56:14+00:00,IT01872610611|t001|2024-12-16|proma s p a has acquired allgaier de puebla s a r l oaklins com,2026-02-07T22:51:35.754594+00:00,sent
0fde0c9a-98d0-487b-a6fa-5613f77897db,IT00202750287,INE SPA,t002,Cambio CEO,N/A,GN Company | IT00159600360,https://news.google.com/rss/articles/CBMixgFBVV95cUxQZ3hUSXZPZkM4cnpndzlxSmNPN1JVMm54NExpRHY1LTRjVThoZHl0cEtBVDBUenFidVFfOWtNeG43d3hXUzVlR1o2akZ5M253SE5ubzJQM2FJckZBaXpBWUJ0X2F1dEl4dG9tTFQxbDdYandTX2ZYaEpwRGRXSWlNNnhhLVJZeHJXaG1wS0owd0NHbmxpc3VKUWNIWXg4UUlQSVBOZk84WEU5WkEtbFhqQ1dNNl9lSFIxVUNHZ01ZUUFRWVRwT3c?oc=5,2020-05-04T07:00:00+00:00,IT00202750287|t002|2020-05-04|da un anno aveva lasciato la giorgio armani livio proli è il nuovo ceo di missoni fashionmagazine it,2026-02-07T22:51:35.754594+00:00,sent
45436937-b6f9-4e25-aa10-49a7872c6fcf,IT00730720240,VERALLIA ITALIA S.P.A.,t004,Partnership,N/A,GN Company | IT00730720240,https://news.google.com/rss/articles/CBMihgJBVV95cUxOM0NqTWJkalRZQTZnS1dKdTYxVFYteWVRSkt4a3o1QXVucFM2Qy1HdUNYZmdNNTI2WkpULXdVTG5TVUdxaDhHcDl1NGNlNzd1X0t0N3BJbkN6SEpTSlZoOHV6eDdoY0UzX29ESWVIcGp6NkdaMXFYRXA1UkdveUV3VER6VG9STUQzcmdiTlFQeWxlUURJNENkSU92Z010SW1NWkwzd2tpYlgzdUIxX0s2Wi1hZVBCMTJMbGpVdnpTSVFFQ1VzN3F5X2ZQNXk4bFEyYVpfMHBMNUVpV2tXOC1yVjhiUGZpZjQ5LUZZdWxiUm1FM1JjZURlcS1IblJsdTBxWm9zbGR3?oc=5,2026-01-27T10:44:37+00:00,IT00730720240|t004|2026-01-27|edp rafforza la partnership con verallia italia s p a ampliando il più grande progetto di fotovoltaico distribuito dell azienda in italia pv magazine italia,2026-02-07T22:51:35.754594+00:00,sent
9c9e0c68-9905-4eb5-8769-5a085d6761d7,IT00730720240,VERALLIA ITALIA S.P.A.,t004,Partnership,N/A,GN Company | IT00730720240,https://news.google.com/rss/articles/CBMi9gFBVV95cUxQQTVrdWVVdWdUSHZIOWhVdHBoTVphTUNKc3JOanJvVUFQS2s3OHczM2dRekNfVTlfR1VuaHZXeThWQndtT0d2WXFhWmJ4N1NxTFpvVGtHUVVDMU1VYW9UZXlOaGw2c1JBcmFYYzBaUFVxYXBxbXJSWHcyR0NJYW9GeTJNamtxVTFnS1dUbldNWmI3RmdwOG1VYldQMmNaekN0NXFxSFZCbUppUDBQVVhVTGNaRHh0cEt5cXdFRzc5SU9MSHk5U0Fpcl9wN2ItbXNObnN6eExseXRvRnVSMGJJZ1hycXlaeTlRT2hGbGtjSXVxT3pZbXc?oc=5,2026-01-27T10:41:15+00:00,IT00730720240|t004|2026-01-27|edp rafforza la partnership con verallia italia s p a ampliando il più grande progetto di fotovoltaico distribuitodell azienda in italia eco di savona,2026-02-07T22:51:35.754594+00:00,sent
f6e7cec9-cf72-4151-8e46-30c87b6eb711,IT00730720240,VERALLIA ITALIA S.P.A.,t002,Cambio CEO,N/A,GN Company | IT00730720240,https://news.google.com/rss/articles/CBMi1wFBVV95cUxOOFNnUjZ1dTI4VnJLUjRjdHBPbjZ6WUVDTGJqTXRERHN5YUlCRjFQRzM5cF8taExHZlh0Q1VCWHhmX1JFOEFaSDUtOGt6YzFfb2dhdFN3eTNyNTBDUkpIN2l5QnRfMTJ0QWxYU3ZEVmxQOW9mcmlIakZ2ZUZpdWxnVm9LcEo4ODJIQkRNM3JNbkRvZkwxZkIxcHlSNWdPY1NTWlFrNzhJMlRaSUZ0eWtZLVhSMGY5NUY2UFJuMjEyeWtScWdQUGFlclFVYmNCWkFDQVZpWWlJZw?oc=5,2026-01-27T15:15:49+00:00,IT00730720240|t002|2026-01-27|edp leader europeo nelle soluzioni di energia solare distribuita tramite edp energia italia rafforza la collaborazione con verallia italia s p a azienda produttrice di imballaggi in vetro per il settore alimentare e delle bevande facebook,2026-02-07T22:51:35.754594+00:00,sent
307090f3-0527-40a0-9d1e-e5697b18764c,IT10264830968,HIPPOCRATES HOLDING S.P.A.,t002,Cambio CEO,N/A,GN Company | IT10264830968,https://news.google.com/rss/articles/CBMib0FVX3lxTE5iWkt6V2pKcWZxNjFLRU5OMDRLcHl3Y0pDTXRzMDBVMjR3a1NrZkxSaUFGTXRFRmR4V2otWEM5ek4wQW5rQ2pFWW9mUlRWV09ZUmRoYjBnbkdXZl9qdWtqV0lzVVFPMVFuck1sY1Y0RQ?oc=5,2024-11-08T02:25:08+00:00,IT10264830968|t002|2024-11-08|davide tavaniello co ceo co founder hippocrates holding s p a ceoforlife it ceoforlife,2026-02-07T22:51:35.754594+00:00,sent
4e773886-b698-4dd2-88b8-b3a5c62fae44,IT10264830968,HIPPOCRATES HOLDING S.P.A.,t002,Cambio CEO,N/A,GN Company | IT10264830968,https://news.google.com/rss/articles/CBMipgFBVV95cUxNcm43Vlh5djUyT0NWQ0h6M25lZ2VPLTRkNkFJZmppczNsSmdmZGM4Q3p2QThmb2xvSVBnOG5FWnBzc1B2SGtpU1VKdF95eDNINlZlVDdHd0NCeU45OVc2cHY1dl9SanlDMzhBbjNFSzlCa2dpWlJNMTk0OXl0LXRHMXJWWGtQejduaDEwUmx4Qk4tT2F6ZWZkLUNqNWl3WjdwMXV0b1Zn?oc=5,2024-10-18T07:00:00+00:00,IT10264830968|t002|2024-10-18|siamo orgogliosi di annunciare che davide tavaniello co ceo e co founder di hippocrates holding s p a ha ricevuto il prestigioso ceoforlifeaward2024 nella categoria health wellbeing durante l evento che si è tenuto a roma presso il ceoforlife cl linkedin italia,2026-02-07T22:51:35.754594+00:00,sent
dbf8dcc1-9a88-4d25-a0ca-b3d7ec3b4b37,IT02051011209,OPERA,t005,Piano Industriale,N/A,GN_IT_PianoStrategico_Scadenza,https://news.google.com/rss/articles/CBMilAFBVV95cUxOdHhNZUxiUDJ6TnJ6X0IzX3B3TVhxT0hHbVdaQ1VkcXFiVE5GSHBUYTdKMHlCaDVIYk4wcFo0UmFNU04teVlKYTNwQzduNEtqckFxbHlxYlljcVVsT1g0LWlmc3pjVUxUM2huTng4Y2wycjNUcURnamJYamZlemVfRXVncUNmZi16bHdqLVdSRktVWmlU?oc=5,2025-11-21T17:28:10+00:00,IT02051011209|t005|2025-11-21|piano industriale 2025 2030 iren accelera sulla crescita nei business regolati e sull efficienza operativa gruppo iren,2026-02-07T22:51:35.754594+00:00,sent
2562c97a-1a09-429c-9305-e8cbd60d6407,IT14869041005,RESIA INTERCONNECTOR S.R.L.,t005,Piano Industriale,N/A,GN_IT_PianoStrategico_Scadenza,https://news.google.com/rss/articles/CBMimAFBVV95cUxOMi1Ta0thVnJUN1I1MG1jQmlRRmJRMnFFLWY0cVdHbi15LVVZWTlZZGNhRjN6NDE0V25USm1qSV9yeWNISzczNGttei1zdXg5OEhmXzZkOUhzSUZMc1VyWkJHemJJOWJzSzVUMjRDWmpRUDZUZ09sX0pTaGd0a3NEdUs5cTNCUGxVVU1fcDJFbXVPaUFYYzVKcQ?oc=5,2025-03-25T07:00:00+00:00,IT14869041005|t005|2025-03-25|aggiornamento del piano industriale 2024 2028 terna it,2026-02-07T22:51:35.754594+00:00,sent
674897c2-3f8b-449d-8b6d-9418838118cc,IT02567400540,IPI S.R.L.,t002,Cambio CEO,N/A,GN_IT_PianoStrategico_Scadenza,https://news.google.com/rss/articles/CBMic0FVX3lxTE1zLXc2N2VUd0FyY2h4THAxdnhIQ1hQcEo3RXlSazF4MEFLU2VLRnluaDVyTjVGZmUtbVlOMXNXbGFXa0ZXdThuR0dIRElxRGcyWjBMbEtxWUxKTHAxRGJ1QTk1ZENyVHhaNENNSXlZUEdGZHM?oc=5,2025-05-13T14:03:13+00:00,IT02567400540|t002|2025-05-13|il piano strategico di ateneo unipi it,2026-02-07T22:51:35.754594+00:00,sent
52d025a6-5a31-46bf-a123-7cca3d921ac2,IT02051011209,OPERA,t006,Ristrutturazione,N/A,GN_IT_OrganizzazioneNonAllineata,https://news.google.com/rss/articles/CBMijwFBVV95cUxPQ0dTM0M3ak15T2dBNU1sdTZzaFVDOF8xcXdzX3FnQk5kSldJYmNRa2k0TGFCQ09TNXhaVkt4WE9CUVRoeFQ5UUwwelgxM3JEalVZZmlEWkFWTklQcGpRTkgtejJWNDFYZUdIZlE1ZnFYQ25TMnBsQk1YaG9hdU4wUmo5UmJFR0haOFBDOGZMSQ?oc=5,2023-12-19T08:00:00+00:00,IT02051011209|t006|2023-12-19|masaf al via la riorganizzazione operativa terra e vita,2026-02-07T22:51:35.754594+00:00,sent
03894ae3-a946-463d-9c61-95ea04a4acbb,IT01522960671,RUZZO RETI S.P.A.,t001,Acquisizione,N/A,GN_IT_MA_CarveOut,https://news.google.com/rss/articles/CBMi7gFBVV95cUxQcDdlNURxQ0NNTVNhZjlEYW5lemUwRUpaWVlwRlFIMjFBLUZsd1Y5T1JHWmt0eUxUdmdEdEl4U0hTdlMwRmE4MlVGWkcwS2F0dV9hbF9Kd1RuWGNxY2JGYVhLN2ZQLU10blhQOUR0dzNMTmhGUFlyLWIxU04xZ29adzlWLVlheXM1TVVkNlJycUxXN3B5cTBNN0gwNk9NcHI3Z0hnNTdoT2F3LVNqcXpXYU4weV9OSmRpNjBsWmNBblIxUDNkazE2Wm1XTjBJc1FDeGtoVUZfWExqWFB6MGNZN2FZQlFYVEdkaGRFdmFB?oc=5,2026-02-07T22:59:07+00:00,IT01522960671|t001|2026-02-07|tortoreto progetto di finanza e acquisizione delle aree dei sottopassi l ordine del giorno del consiglio comunale cityrumorsabruzzo it,2026-02-07T22:51:35.754594+00:00,sent
